datetime,rainfall,pv_capacity,temperature,solar_power,total_demand,time,date,forecast_demand,forecast_date
2011-11-28 16:00:00,0.0,157316,26.0,388.62,10438.1,1900-01-01 16:00:00,2011-11-28,9535.55,2011-11-27
2011-11-29 15:00:00,0.0,157316,24.4,350.55,10880.01,1900-01-01 15:00:00,2011-11-29,10387.88,2011-11-28
2011-11-30 15:30:00,0.0,157316,30.0,149.365,10371.48,1900-01-01 15:30:00,2011-11-30,9908.85,2011-11-29
2011-12-01 10:00:00,1.8,159367,17.6,611.35,9098.75,1900-01-01 10:00:00,2011-12-01,9597.88,2011-11-30
2011-12-02 09:30:00,1.0,159367,17.3,650.645,9018.85,1900-01-01 09:30:00,2011-12-02,9069.76,2011-12-01
2011-12-03 09:30:00,0.2,159367,19.3,929.765,8248.24,1900-01-01 09:30:00,2011-12-03,8539.65,2011-12-02
2011-12-04 19:30:00,0.0,159367,16.0,0.0,8080.59,1900-01-01 19:30:00,2011-12-04,7669.8,2011-12-03
2011-12-05 09:30:00,3.2,159367,18.1,682.71,8817.62,1900-01-01 09:30:00,2011-12-05,9441.73,2011-12-04
2011-12-06 11:00:00,2.8,159367,16.8,682.22,8907.36,1900-01-01 11:00:00,2011-12-06,9393.59,2011-12-05
2011-12-07 17:00:00,0.0,159367,16.2,62.5,9049.84,1900-01-01 17:00:00,2011-12-07,9097.59,2011-12-06
2011-12-08 11:00:00,15.6,159367,19.8,586.8,9204.87,1900-01-01 11:00:00,2011-12-08,8931.19,2011-12-07
2011-12-09 10:30:00,1.0,159367,22.6,851.6500000000001,9282.49,1900-01-01 10:30:00,2011-12-09,9225.1,2011-12-08
2011-12-10 09:30:00,0.0,159367,21.2,533.615,8648.45,1900-01-01 09:30:00,2011-12-10,8378.55,2011-12-09
2011-12-11 12:00:00,0.0,159367,21.7,295.1,8290.3,1900-01-01 12:00:00,2011-12-11,8011.06,2011-12-10
2011-12-12 10:00:00,28.6,159367,17.6,189.12,9525.99,1900-01-01 10:00:00,2011-12-12,9164.04,2011-12-11
2011-12-13 10:00:00,5.8,159367,19.0,624.92,9174.99,1900-01-01 10:00:00,2011-12-13,8982.08,2011-12-12
2011-12-14 10:00:00,0.0,159367,19.2,648.85,9148.45,1900-01-01 10:00:00,2011-12-14,9005.11,2011-12-13
2011-12-15 10:00:00,0.0,159367,20.1,757.28,9172.88,1900-01-01 10:00:00,2011-12-15,8973.82,2011-12-14
2011-12-16 09:30:00,0.0,159367,17.8,597.825,9225.96,1900-01-01 09:30:00,2011-12-16,9115.08,2011-12-15
2011-12-17 09:30:00,0.0,159367,19.0,729.46,8493.85,1900-01-01 09:30:00,2011-12-17,8231.84,2011-12-16
2011-12-18 20:00:00,0.0,159367,20.1,0.0,8162.64,1900-01-01 20:00:00,2011-12-18,7909.6,2011-12-17
2011-12-19 10:00:00,0.0,159367,20.0,197.4,9521.17,1900-01-01 10:00:00,2011-12-19,9288.23,2011-12-18
2011-12-20 10:00:00,15.8,159367,20.4,559.25,9308.97,1900-01-01 10:00:00,2011-12-20,9210.73,2011-12-19
2011-12-21 10:00:00,0.0,159367,22.3,753.53,9370.19,1900-01-01 10:00:00,2011-12-21,9200.52,2011-12-20
2011-12-22 09:30:00,0.0,159367,18.8,170.125,9279.81,1900-01-01 09:30:00,2011-12-22,9193.75,2011-12-21
2011-12-23 10:00:00,5.2,159367,23.5,796.97,9077.98,1900-01-01 10:00:00,2011-12-23,9279.52,2011-12-22
2011-12-24 16:00:00,30.8,159367,25.7,435.9,8668.75,1900-01-01 16:00:00,2011-12-24,8029.61,2011-12-23
2011-12-25 10:30:00,0.0,159367,25.2,883.12,7684.56,1900-01-01 10:30:00,2011-12-25,7731.81,2011-12-24
2011-12-26 17:00:00,0.0,159367,27.6,81.25,7843.28,1900-01-01 17:00:00,2011-12-26,7765.24,2011-12-25
2011-12-27 17:00:00,0.0,159367,20.3,141.07,7679.13,1900-01-01 17:00:00,2011-12-27,8216.83,2011-12-26
2011-12-28 16:30:00,0.0,159367,22.1,320.015,8267.34,1900-01-01 16:30:00,2011-12-28,8599.99,2011-12-27
2011-12-29 17:00:00,0.0,159367,21.2,220.25,8339.79,1900-01-01 17:00:00,2011-12-29,8005.21,2011-12-28
2011-12-30 17:00:00,0.0,159367,22.3,260.55,8269.52,1900-01-01 17:00:00,2011-12-30,7740.16,2011-12-29
2011-12-31 10:30:00,0.0,159367,19.6,801.8199999999999,8016.84,1900-01-01 10:30:00,2011-12-31,7818.36,2011-12-30
2012-01-01 17:30:00,0.0,161010,24.1,174.6,8124.52,1900-01-01 17:30:00,2012-01-01,8614.03,2011-12-31
2012-01-02 17:00:00,0.0,161010,24.8,252.98,8973.61,1900-01-01 17:00:00,2012-01-02,8537.89,2012-01-01
2012-01-03 16:30:00,0.0,161010,26.1,376.4500000000001,10704.49,1900-01-01 16:30:00,2012-01-03,11644.64,2012-01-02
2012-01-04 14:00:00,0.0,161010,35.0,308.52,11220.06,1900-01-01 14:00:00,2012-01-04,12218.66,2012-01-03
2012-01-05 16:00:00,0.0,161010,23.4,358.73,9740.3,1900-01-01 16:00:00,2012-01-05,10484.3,2012-01-04
2012-01-06 10:00:00,0.0,161010,20.8,376.95,9117.6,1900-01-01 10:00:00,2012-01-06,9336.49,2012-01-05
2012-01-07 16:00:00,0.0,161010,23.4,365.8,8445.47,1900-01-01 16:00:00,2012-01-07,9362.78,2012-01-06
2012-01-08 17:30:00,0.2,161010,23.9,78.185,9025.04,1900-01-01 17:30:00,2012-01-08,9940.96,2012-01-07
2012-01-09 16:00:00,11.8,161010,24.2,421.33,10186.78,1900-01-01 16:00:00,2012-01-09,10581.26,2012-01-08
2012-01-10 16:00:00,0.0,161010,26.1,243.82,9859.28,1900-01-01 16:00:00,2012-01-10,10428.1,2012-01-09
2012-01-11 16:00:00,0.0,161010,25.4,434.38,9353.06,1900-01-01 16:00:00,2012-01-11,9155.59,2012-01-10
2012-01-12 11:00:00,0.0,161010,19.8,948.55,9000.88,1900-01-01 11:00:00,2012-01-12,9007.24,2012-01-11
2012-01-13 16:00:00,0.2,161010,23.4,424.08,9490.09,1900-01-01 16:00:00,2012-01-13,9657.12,2012-01-12
2012-01-14 09:30:00,3.2,161010,20.7,340.125,8539.42,1900-01-01 09:30:00,2012-01-14,8245.34,2012-01-13
2012-01-15 17:30:00,5.0,161010,21.3,81.80000000000001,8325.82,1900-01-01 17:30:00,2012-01-15,7871.52,2012-01-14
2012-01-16 11:00:00,2.2,161010,18.5,901.45,9732.95,1900-01-01 11:00:00,2012-01-16,9718.91,2012-01-15
2012-01-17 15:30:00,25.2,161010,24.7,550.04,10144.54,1900-01-01 15:30:00,2012-01-17,10224.71,2012-01-16
2012-01-18 16:00:00,0.0,161010,26.5,424.73,10936.74,1900-01-01 16:00:00,2012-01-18,10725.46,2012-01-17
2012-01-19 15:30:00,0.0,161010,25.2,426.04,10668.94,1900-01-01 15:30:00,2012-01-19,10667.93,2012-01-18
2012-01-20 15:00:00,0.0,161010,25.2,627.33,10542.15,1900-01-01 15:00:00,2012-01-20,10404.68,2012-01-19
2012-01-21 09:30:00,0.0,161010,22.3,313.20000000000005,8921.79,1900-01-01 09:30:00,2012-01-21,8819.28,2012-01-20
2012-01-22 20:00:00,5.8,161010,21.5,0.0,8390.93,1900-01-01 20:00:00,2012-01-22,8043.44,2012-01-21
2012-01-23 11:30:00,0.8,161010,22.9,634.87,9778.67,1900-01-01 11:30:00,2012-01-23,9530.88,2012-01-22
2012-01-24 11:30:00,0.0,161010,23.1,431.14,9895.26,1900-01-01 11:30:00,2012-01-24,9623.56,2012-01-23
2012-01-25 11:30:00,1.6,161010,23.5,256.935,10161.24,1900-01-01 11:30:00,2012-01-25,9745.26,2012-01-24
2012-01-26 11:30:00,31.6,161010,24.5,623.625,8722.07,1900-01-01 11:30:00,2012-01-26,8429.88,2012-01-25
2012-01-27 11:30:00,2.6,161010,23.0,538.795,9700.83,1900-01-01 11:30:00,2012-01-27,9502.83,2012-01-26
2012-01-28 10:00:00,0.8,161010,24.9,626.7,8957.42,1900-01-01 10:00:00,2012-01-28,8817.16,2012-01-27
2012-01-29 20:00:00,0.0,161010,23.8,0.0,8963.04,1900-01-01 20:00:00,2012-01-29,8797.52,2012-01-28
2012-01-30 16:30:00,3.6,161010,32.2,228.45,11885.53,1900-01-01 16:30:00,2012-01-30,11304.32,2012-01-29
2012-01-31 11:00:00,0.0,161010,25.5,402.15,10665.14,1900-01-01 11:00:00,2012-01-31,10856.28,2012-01-30
2012-02-01 10:30:00,20.6,163406,19.5,222.125,9456.75,1900-01-01 10:30:00,2012-02-01,9486.74,2012-01-31
2012-02-02 10:00:00,4.4,163406,19.1,232.55,9360.67,1900-01-01 10:00:00,2012-02-02,9132.73,2012-02-01
2012-02-03 10:00:00,27.4,163406,18.4,264.27,9414.51,1900-01-01 10:00:00,2012-02-03,9383.44,2012-02-02
2012-02-04 09:30:00,29.4,163406,22.1,591.8,8779.94,1900-01-01 09:30:00,2012-02-04,8864.72,2012-02-03
2012-02-05 17:00:00,0.2,163406,25.1,197.62,9128.0,1900-01-01 17:00:00,2012-02-05,9298.47,2012-02-04
2012-02-06 11:00:00,0.0,163406,23.5,610.08,9984.37,1900-01-01 11:00:00,2012-02-06,10586.03,2012-02-05
2012-02-07 11:00:00,0.2,163406,20.3,426.23,9579.61,1900-01-01 11:00:00,2012-02-07,9521.6,2012-02-06
2012-02-08 13:00:00,0.0,163406,22.2,465.5,9324.04,1900-01-01 13:00:00,2012-02-08,9296.99,2012-02-07
2012-02-09 10:00:00,0.6,163406,23.4,749.5,9519.89,1900-01-01 10:00:00,2012-02-09,9512.63,2012-02-08
2012-02-10 13:30:00,8.4,163406,25.5,338.45,9590.15,1900-01-01 13:30:00,2012-02-10,9393.67,2012-02-09
2012-02-11 11:00:00,0.2,163406,22.5,781.5,8493.65,1900-01-01 11:00:00,2012-02-11,8585.89,2012-02-10
2012-02-12 17:00:00,13.8,163406,22.7,86.65,8227.5,1900-01-01 17:00:00,2012-02-12,8406.48,2012-02-11
2012-02-13 13:00:00,15.8,163406,24.4,668.62,9682.51,1900-01-01 13:00:00,2012-02-13,9659.99,2012-02-12
2012-02-14 15:30:00,0.0,163406,22.7,476.59,9608.3,1900-01-01 15:30:00,2012-02-14,9337.29,2012-02-13
2012-02-15 16:00:00,0.0,163406,24.0,420.92,9784.76,1900-01-01 16:00:00,2012-02-15,9525.35,2012-02-14
2012-02-16 16:00:00,0.0,163406,25.2,407.33,10033.92,1900-01-01 16:00:00,2012-02-16,10094.86,2012-02-15
2012-02-17 13:30:00,0.0,163406,26.1,475.21,10201.17,1900-01-01 13:30:00,2012-02-17,10309.73,2012-02-16
2012-02-18 14:00:00,5.2,163406,23.9,570.55,8888.48,1900-01-01 14:00:00,2012-02-18,8889.99,2012-02-17
2012-02-19 17:00:00,0.2,163406,25.6,119.97,9283.69,1900-01-01 17:00:00,2012-02-19,9116.18,2012-02-18
2012-02-20 13:30:00,16.0,163406,25.9,568.55,10399.3,1900-01-01 13:30:00,2012-02-20,10083.64,2012-02-19
2012-02-21 14:00:00,5.2,163406,24.0,621.08,9674.18,1900-01-01 14:00:00,2012-02-21,9468.13,2012-02-20
2012-02-22 14:00:00,0.2,163406,23.4,516.53,9615.66,1900-01-01 14:00:00,2012-02-22,9458.88,2012-02-21
2012-02-23 16:00:00,0.0,163406,27.4,404.02,10495.26,1900-01-01 16:00:00,2012-02-23,10047.26,2012-02-22
2012-02-24 16:00:00,0.0,163406,26.1,414.15,10824.52,1900-01-01 16:00:00,2012-02-24,10535.07,2012-02-23
2012-02-25 16:00:00,0.0,163406,25.2,341.33,9231.6,1900-01-01 16:00:00,2012-02-25,9261.51,2012-02-24
2012-02-26 19:30:00,0.0,163406,23.7,0.0,8941.64,1900-01-01 19:30:00,2012-02-26,9393.63,2012-02-25
2012-02-27 15:30:00,0.0,163406,26.7,279.58500000000004,11100.05,1900-01-01 15:30:00,2012-02-27,11065.98,2012-02-26
2012-02-28 16:00:00,0.0,163406,29.6,155.0,11520.04,1900-01-01 16:00:00,2012-02-28,11199.55,2012-02-27
2012-02-29 10:00:00,5.2,163406,19.7,265.1,9916.0,1900-01-01 10:00:00,2012-02-29,10052.81,2012-02-28
2012-03-01 15:30:00,24.2,166725,29.6,122.29,10620.76,1900-01-01 15:30:00,2012-03-01,9513.39,2012-02-29
2012-03-02 10:00:00,12.0,166725,19.4,286.95,9571.54,1900-01-01 10:00:00,2012-03-02,9489.32,2012-03-01
2012-03-03 09:30:00,11.4,166725,18.5,249.79,8644.75,1900-01-01 09:30:00,2012-03-03,8388.24,2012-03-02
2012-03-04 17:30:00,3.0,166725,23.0,43.94,9115.92,1900-01-01 17:30:00,2012-03-04,8766.38,2012-03-03
2012-03-05 15:00:00,10.6,166725,23.0,546.78,9736.7,1900-01-01 15:00:00,2012-03-05,9820.99,2012-03-04
2012-03-06 09:30:00,0.0,166725,21.7,681.325,9407.06,1900-01-01 09:30:00,2012-03-06,9467.67,2012-03-05
2012-03-07 09:30:00,0.0,166725,19.0,425.5750000000001,9017.7,1900-01-01 09:30:00,2012-03-07,9001.18,2012-03-06
2012-03-08 09:30:00,89.6,166725,16.0,193.99,9148.31,1900-01-01 09:30:00,2012-03-08,9028.11,2012-03-07
2012-03-09 13:00:00,4.8,166725,26.7,701.65,9177.88,1900-01-01 13:00:00,2012-03-09,8964.33,2012-03-08
2012-03-10 09:30:00,0.0,166725,22.9,766.5999999999999,8452.36,1900-01-01 09:30:00,2012-03-10,8529.81,2012-03-09
2012-03-11 19:00:00,0.0,166725,20.5,0.0,8308.83,1900-01-01 19:00:00,2012-03-11,8289.63,2012-03-10
2012-03-12 12:00:00,0.0,166725,23.7,557.17,9448.73,1900-01-01 12:00:00,2012-03-12,9421.47,2012-03-11
2012-03-13 16:00:00,0.0,166725,23.8,264.27,9783.38,1900-01-01 16:00:00,2012-03-13,9642.38,2012-03-12
2012-03-14 16:00:00,0.0,166725,23.6,211.07,9814.85,1900-01-01 16:00:00,2012-03-14,9880.31,2012-03-13
2012-03-15 16:00:00,0.0,166725,25.5,263.17,10181.22,1900-01-01 16:00:00,2012-03-15,10038.29,2012-03-14
2012-03-16 16:00:00,0.0,166725,26.0,266.12,10584.64,1900-01-01 16:00:00,2012-03-16,10178.13,2012-03-15
2012-03-17 09:30:00,37.8,166725,18.1,150.14999999999998,8768.48,1900-01-01 09:30:00,2012-03-17,8596.38,2012-03-16
2012-03-18 19:00:00,1.2,166725,17.7,0.0,8257.84,1900-01-01 19:00:00,2012-03-18,8083.88,2012-03-17
2012-03-19 09:30:00,2.8,166725,21.6,523.65,9226.65,1900-01-01 09:30:00,2012-03-19,9182.23,2012-03-18
2012-03-20 13:30:00,6.2,166725,23.9,560.37,9308.0,1900-01-01 13:30:00,2012-03-20,9277.91,2012-03-19
2012-03-21 16:30:00,0.2,166725,25.0,116.235,9621.12,1900-01-01 16:30:00,2012-03-21,9905.66,2012-03-20
2012-03-22 09:30:00,0.0,166725,18.3,178.625,9216.88,1900-01-01 09:30:00,2012-03-22,9310.52,2012-03-21
2012-03-23 10:00:00,4.0,166725,21.1,799.75,9119.44,1900-01-01 10:00:00,2012-03-23,9028.64,2012-03-22
2012-03-24 09:00:00,0.2,166725,17.3,664.15,8146.19,1900-01-01 09:00:00,2012-03-24,8262.52,2012-03-23
2012-03-25 19:00:00,0.0,166725,17.8,0.0,8157.52,1900-01-01 19:00:00,2012-03-25,8061.88,2012-03-24
2012-03-26 10:00:00,0.0,166725,20.8,562.8,9064.8,1900-01-01 10:00:00,2012-03-26,9104.05,2012-03-25
2012-03-27 16:00:00,0.0,166725,23.1,160.27,9272.5,1900-01-01 16:00:00,2012-03-27,9128.9,2012-03-26
2012-03-28 10:00:00,0.0,166725,22.4,462.3,9350.44,1900-01-01 10:00:00,2012-03-28,9428.92,2012-03-27
2012-03-29 13:30:00,0.0,166725,24.3,609.94,9273.11,1900-01-01 13:30:00,2012-03-29,9221.08,2012-03-28
2012-03-30 11:30:00,0.2,166725,22.7,652.25,9128.76,1900-01-01 11:30:00,2012-03-30,9273.08,2012-03-29
2012-03-31 18:30:00,0.0,166725,21.1,0.0,8260.91,1900-01-01 18:30:00,2012-03-31,8246.5,2012-03-30
2012-04-01 18:30:00,0.0,170392,18.5,0.0,8742.11,1900-01-01 18:30:00,2012-04-01,8951.31,2012-03-31
2012-04-02 18:30:00,2.6,170392,20.5,0.0,9602.4,1900-01-01 18:30:00,2012-04-02,9687.58,2012-04-01
2012-04-03 18:30:00,0.0,170392,22.4,0.0,9853.97,1900-01-01 18:30:00,2012-04-03,9838.06,2012-04-02
2012-04-04 14:00:00,0.0,170392,25.6,532.85,9732.1,1900-01-01 14:00:00,2012-04-04,9440.72,2012-04-03
2012-04-05 14:00:00,0.0,170392,25.2,553.35,9478.4,1900-01-01 14:00:00,2012-04-05,9331.55,2012-04-04
2012-04-06 18:30:00,0.0,170392,21.2,0.0,8273.17,1900-01-01 18:30:00,2012-04-06,8778.18,2012-04-05
2012-04-07 18:30:00,0.0,170392,20.1,0.0,8342.88,1900-01-01 18:30:00,2012-04-07,8182.6,2012-04-06
2012-04-08 18:30:00,0.0,170392,21.5,0.0,8094.94,1900-01-01 18:30:00,2012-04-08,7969.2,2012-04-07
2012-04-09 18:30:00,9.4,170392,19.4,0.0,8470.58,1900-01-01 18:30:00,2012-04-09,8546.35,2012-04-08
2012-04-10 18:30:00,0.0,170392,14.6,0.0,9510.65,1900-01-01 18:30:00,2012-04-10,9420.94,2012-04-09
2012-04-11 18:30:00,0.0,170392,15.6,0.0,9596.45,1900-01-01 18:30:00,2012-04-11,9759.94,2012-04-10
2012-04-12 18:30:00,2.4,170392,14.8,0.0,9615.37,1900-01-01 18:30:00,2012-04-12,9606.87,2012-04-11
2012-04-13 18:30:00,0.2,170392,19.0,0.0,9261.67,1900-01-01 18:30:00,2012-04-13,9024.9,2012-04-12
2012-04-14 18:30:00,0.0,170392,20.0,0.0,8697.45,1900-01-01 18:30:00,2012-04-14,8394.86,2012-04-13
2012-04-15 18:30:00,0.0,170392,19.2,0.0,8706.13,1900-01-01 18:30:00,2012-04-15,8840.8,2012-04-14
2012-04-16 18:30:00,0.0,170392,19.4,0.0,9598.52,1900-01-01 18:30:00,2012-04-16,9444.49,2012-04-15
2012-04-17 18:30:00,3.2,170392,17.5,0.0,9714.27,1900-01-01 18:30:00,2012-04-17,9479.64,2012-04-16
2012-04-18 18:00:00,56.6,170392,18.3,0.0,9754.97,1900-01-01 18:00:00,2012-04-18,9104.54,2012-04-17
2012-04-19 18:30:00,77.4,170392,19.4,0.0,9694.07,1900-01-01 18:30:00,2012-04-19,9424.6,2012-04-18
2012-04-20 18:30:00,6.2,170392,20.4,0.0,9600.49,1900-01-01 18:30:00,2012-04-20,9227.16,2012-04-19
2012-04-21 18:30:00,0.0,170392,20.5,0.0,8840.16,1900-01-01 18:30:00,2012-04-21,8624.95,2012-04-20
2012-04-22 18:30:00,0.0,170392,19.7,0.0,9001.32,1900-01-01 18:30:00,2012-04-22,9001.07,2012-04-21
2012-04-23 18:30:00,0.8,170392,18.6,0.0,9955.21,1900-01-01 18:30:00,2012-04-23,9823.37,2012-04-22
2012-04-24 18:30:00,2.4,170392,15.3,0.0,9730.71,1900-01-01 18:30:00,2012-04-24,9907.86,2012-04-23
2012-04-25 18:30:00,1.8,170392,15.2,0.0,9033.08,1900-01-01 18:30:00,2012-04-25,8252.55,2012-04-24
2012-04-26 18:30:00,0.0,170392,16.2,0.0,9888.86,1900-01-01 18:30:00,2012-04-26,9461.91,2012-04-25
2012-04-27 18:30:00,0.0,170392,15.3,0.0,9592.9,1900-01-01 18:30:00,2012-04-27,9678.14,2012-04-26
2012-04-28 18:30:00,0.0,170392,16.1,0.0,8952.87,1900-01-01 18:30:00,2012-04-28,8887.71,2012-04-27
2012-04-29 18:30:00,0.0,170392,14.3,0.0,9426.89,1900-01-01 18:30:00,2012-04-29,9354.29,2012-04-28
2012-04-30 18:30:00,0.0,170392,13.8,0.0,10270.14,1900-01-01 18:30:00,2012-04-30,10322.91,2012-04-29
2012-05-01 18:30:00,0.0,177861,17.0,0.0,10012.7,1900-01-01 18:30:00,2012-05-01,10083.85,2012-04-30
2012-05-02 18:00:00,0.0,177861,19.7,0.0,10069.05,1900-01-01 18:00:00,2012-05-02,9950.61,2012-05-01
2012-05-03 18:30:00,2.2,177861,14.9,0.0,9919.73,1900-01-01 18:30:00,2012-05-03,10140.59,2012-05-02
2012-05-04 18:00:00,0.0,177861,15.3,0.0,9790.99,1900-01-01 18:00:00,2012-05-04,9812.52,2012-05-03
2012-05-05 18:30:00,0.0,177861,15.9,0.0,9283.14,1900-01-01 18:30:00,2012-05-05,9313.34,2012-05-04
2012-05-06 18:30:00,0.0,177861,12.6,0.0,9556.21,1900-01-01 18:30:00,2012-05-06,9448.59,2012-05-05
2012-05-07 18:30:00,0.0,177861,12.0,0.0,10698.38,1900-01-01 18:30:00,2012-05-07,10528.21,2012-05-06
2012-05-08 18:00:00,0.0,177861,17.2,0.0,10148.45,1900-01-01 18:00:00,2012-05-08,10302.81,2012-05-07
2012-05-09 18:00:00,0.0,177861,16.6,0.0,10029.34,1900-01-01 18:00:00,2012-05-09,9865.22,2012-05-08
2012-05-10 18:00:00,0.0,177861,17.3,0.0,9940.74,1900-01-01 18:00:00,2012-05-10,9528.75,2012-05-09
2012-05-11 18:00:00,0.0,177861,16.6,0.0,9750.34,1900-01-01 18:00:00,2012-05-11,9005.57,2012-05-10
2012-05-12 18:00:00,0.0,177861,14.8,0.0,9329.88,1900-01-01 18:00:00,2012-05-12,9290.79,2012-05-11
2012-05-13 18:30:00,0.0,177861,13.2,0.0,9699.31,1900-01-01 18:30:00,2012-05-13,9997.5,2012-05-12
2012-05-14 18:30:00,0.0,177861,12.7,0.0,11227.89,1900-01-01 18:30:00,2012-05-14,11388.46,2012-05-13
2012-05-15 18:30:00,0.0,177861,14.3,0.0,10892.05,1900-01-01 18:30:00,2012-05-15,11243.28,2012-05-14
2012-05-16 18:00:00,0.0,177861,13.2,0.0,10687.08,1900-01-01 18:00:00,2012-05-16,10991.59,2012-05-15
2012-05-17 18:30:00,0.0,177861,11.9,0.0,10622.89,1900-01-01 18:30:00,2012-05-17,10933.49,2012-05-16
2012-05-18 18:00:00,0.0,177861,13.1,0.0,10208.29,1900-01-01 18:00:00,2012-05-18,10143.34,2012-05-17
2012-05-19 18:00:00,0.0,177861,12.3,0.0,9822.42,1900-01-01 18:00:00,2012-05-19,9614.77,2012-05-18
2012-05-20 18:30:00,0.0,177861,12.1,0.0,10231.65,1900-01-01 18:30:00,2012-05-20,10056.49,2012-05-19
2012-05-21 18:00:00,0.0,177861,15.4,0.0,10798.92,1900-01-01 18:00:00,2012-05-21,10930.18,2012-05-20
2012-05-22 18:30:00,0.0,177861,10.7,0.0,10797.37,1900-01-01 18:30:00,2012-05-22,10818.21,2012-05-21
2012-05-23 18:00:00,0.0,177861,15.8,0.0,10564.02,1900-01-01 18:00:00,2012-05-23,10686.02,2012-05-22
2012-05-24 18:00:00,0.0,177861,11.5,0.0,11473.83,1900-01-01 18:00:00,2012-05-24,10984.65,2012-05-23
2012-05-25 18:30:00,10.4,177861,13.5,0.0,10967.16,1900-01-01 18:30:00,2012-05-25,11320.01,2012-05-24
2012-05-26 18:00:00,0.0,177861,11.6,0.0,10332.7,1900-01-01 18:00:00,2012-05-26,10460.26,2012-05-25
2012-05-27 18:30:00,0.0,177861,14.5,0.0,10375.32,1900-01-01 18:30:00,2012-05-27,10376.84,2012-05-26
2012-05-28 18:00:00,0.0,177861,14.5,0.0,11364.32,1900-01-01 18:00:00,2012-05-28,11169.44,2012-05-27
2012-05-29 18:00:00,1.4,177861,11.5,0.0,11198.67,1900-01-01 18:00:00,2012-05-29,11102.18,2012-05-28
2012-05-30 18:00:00,0.0,177861,13.9,0.0,11094.39,1900-01-01 18:00:00,2012-05-30,11017.03,2012-05-29
2012-05-31 18:30:00,0.2,177861,14.7,0.0,10901.26,1900-01-01 18:30:00,2012-05-31,11230.66,2012-05-30
2012-06-01 18:00:00,0.0,190081,14.4,0.0,10693.58,1900-01-01 18:00:00,2012-06-01,10782.8,2012-05-31
2012-06-02 18:00:00,0.0,190081,15.0,0.0,10224.45,1900-01-01 18:00:00,2012-06-02,10283.65,2012-06-01
2012-06-03 18:30:00,8.0,190081,13.9,0.0,10289.52,1900-01-01 18:30:00,2012-06-03,10394.18,2012-06-02
2012-06-04 18:00:00,6.4,190081,14.0,0.0,11010.85,1900-01-01 18:00:00,2012-06-04,10961.72,2012-06-03
2012-06-05 18:00:00,0.0,190081,13.1,0.0,12152.87,1900-01-01 18:00:00,2012-06-05,11535.53,2012-06-04
2012-06-06 18:00:00,15.8,190081,11.1,0.0,11874.83,1900-01-01 18:00:00,2012-06-06,11637.18,2012-06-05
2012-06-07 18:30:00,0.6,190081,8.0,0.0,11597.89,1900-01-01 18:30:00,2012-06-07,11727.52,2012-06-06
2012-06-08 18:00:00,0.0,190081,8.6,0.0,11504.56,1900-01-01 18:00:00,2012-06-08,11549.68,2012-06-07
2012-06-09 18:00:00,0.0,190081,9.0,0.0,10756.06,1900-01-01 18:00:00,2012-06-09,10804.95,2012-06-08
2012-06-10 18:30:00,0.4,190081,12.3,0.0,10633.87,1900-01-01 18:30:00,2012-06-10,10760.04,2012-06-09
2012-06-11 18:00:00,28.8,190081,13.0,0.0,11453.97,1900-01-01 18:00:00,2012-06-11,11043.74,2012-06-10
2012-06-12 18:00:00,56.4,190081,13.8,0.0,11446.72,1900-01-01 18:00:00,2012-06-12,11379.99,2012-06-11
2012-06-13 18:00:00,2.6,190081,13.7,0.0,11306.18,1900-01-01 18:00:00,2012-06-13,11290.5,2012-06-12
2012-06-14 18:30:00,0.4,190081,12.2,0.0,10958.89,1900-01-01 18:30:00,2012-06-14,11313.16,2012-06-13
2012-06-15 18:00:00,0.0,190081,16.0,0.0,10523.78,1900-01-01 18:00:00,2012-06-15,10888.73,2012-06-14
2012-06-16 18:00:00,0.2,190081,12.5,0.0,10753.98,1900-01-01 18:00:00,2012-06-16,10582.73,2012-06-15
2012-06-17 18:30:00,9.2,190081,13.7,0.0,10618.92,1900-01-01 18:30:00,2012-06-17,10476.38,2012-06-16
2012-06-18 18:30:00,0.0,190081,11.6,0.0,11415.61,1900-01-01 18:30:00,2012-06-18,11654.75,2012-06-17
2012-06-19 18:30:00,0.0,190081,13.4,0.0,11455.29,1900-01-01 18:30:00,2012-06-19,11609.13,2012-06-18
2012-06-20 18:30:00,0.0,190081,8.0,0.0,11629.04,1900-01-01 18:30:00,2012-06-20,11676.59,2012-06-19
2012-06-21 18:30:00,0.0,190081,14.1,0.0,11666.13,1900-01-01 18:30:00,2012-06-21,11681.71,2012-06-20
2012-06-22 18:00:00,0.0,190081,12.0,0.0,11310.94,1900-01-01 18:00:00,2012-06-22,11271.71,2012-06-21
2012-06-23 18:00:00,0.0,190081,11.2,0.0,10960.18,1900-01-01 18:00:00,2012-06-23,10779.29,2012-06-22
2012-06-24 18:30:00,0.0,190081,12.6,0.0,11145.74,1900-01-01 18:30:00,2012-06-24,10775.91,2012-06-23
2012-06-25 18:00:00,0.0,190081,14.5,0.0,11805.74,1900-01-01 18:00:00,2012-06-25,11844.67,2012-06-24
2012-06-26 18:00:00,0.0,190081,10.6,0.0,12096.07,1900-01-01 18:00:00,2012-06-26,11929.63,2012-06-25
2012-06-27 18:00:00,0.0,190081,10.4,0.0,11654.65,1900-01-01 18:00:00,2012-06-27,11697.49,2012-06-26
2012-06-28 18:30:00,0.0,190081,13.7,0.0,11234.93,1900-01-01 18:30:00,2012-06-28,11629.57,2012-06-27
